Date,Ticker,Company,Close,Market Cap,Volume
2025-01-20,063440,에스엠라이프디자인그룹,1299,,34075
2025-01-20,376300,디어유,35200,,343647
2025-01-21,041510,에스엠,78800,,79260
2025-01-21,048550,에스엠컬처앤콘텐츠,1442,,146635
2025-01-21,054780,키이스트,4325,,49194
2025-01-21,060570,드림어스컴퍼니,8385,,20567
2025-01-21,063440,에스엠라이프디자인그룹,1299,,62550
2025-01-21,376300,디어유,34750,,148541
2025-01-22,041510,에스엠,79900,,161706
2025-01-22,048550,에스엠컬처앤콘텐츠,1419,,187638
2025-01-22,054780,키이스트,4330,,77702
2025-01-22,060570,드림어스컴퍼니,8365,,20586
2025-01-22,063440,에스엠라이프디자인그룹,1295,,360863
2025-01-22,376300,디어유,35600,,169833
2025-01-23,041510,에스엠,81800,,268400
2025-01-23,048550,에스엠컬처앤콘텐츠,1408,,116631
2025-01-23,054780,키이스트,4275,,35545
2025-01-23,060570,드림어스컴퍼니,8310,,22010
2025-01-23,063440,에스엠라이프디자인그룹,1270,,72203
2025-01-23,376300,디어유,35550,,174590
2025-01-24,041510,에스엠,84000,,236537
2025-01-24,048550,에스엠컬처앤콘텐츠,1411,,104401
2025-01-24,054780,키이스트,4250,,44680
2025-01-24,060570,드림어스컴퍼니,8425,,31163
2025-01-24,063440,에스엠라이프디자인그룹,1270,,85097
2025-01-24,376300,디어유,35500,,109422
2025-01-31,041510,에스엠,83500,,128773
2025-01-31,048550,에스엠컬처앤콘텐츠,1403,,105787
2025-01-31,054780,키이스트,4215,,54106
2025-01-31,060570,드림어스컴퍼니,8375,,28228
2025-01-31,063440,에스엠라이프디자인그룹,1314,,82218
2025-01-31,376300,디어유,35850,,134292
2025-02-03,041510,에스엠,83600,,172289
2025-02-03,048550,에스엠컬처앤콘텐츠,1349,,264303
2025-02-03,054780,키이스트,4040,,112088
2025-02-03,060570,드림어스컴퍼니,8825,,63567
2025-02-03,063440,에스엠라이프디자인그룹,1280,,153839
2025-02-03,376300,디어유,36150,,281518
2025-02-04,041510,에스엠,86800,,207505
2025-02-04,048550,에스엠컬처앤콘텐츠,1366,,60400
2025-02-04,054780,키이스트,4105,,28640
2025-02-04,060570,드림어스컴퍼니,8950,,111960
2025-02-04,063440,에스엠라이프디자인그룹,1297,,70225
2025-02-04,376300,디어유,36250,,209432
2025-02-05,041510,에스엠,87900,,240076
2025-02-05,048550,에스엠컬처앤콘텐츠,1400,,86197
2025-02-05,054780,키이스트,4150,,27337
2025-02-05,060570,드림어스컴퍼니,9055,,27439
2025-02-05,063440,에스엠라이프디자인그룹,1302,,127131
2025-02-05,376300,디어유,38300,,379865
2025-02-06,041510,에스엠,87900,,89701
2025-02-06,048550,에스엠컬처앤콘텐츠,1405,,140539
2025-02-06,054780,키이스트,4175,,32331
2025-02-06,060570,드림어스컴퍼니,9025,,52489
2025-02-06,063440,에스엠라이프디자인그룹,1305,,194871
2025-02-06,376300,디어유,38600,,161118
2025-02-07,041510,에스엠,87600,,83063
2025-02-07,048550,에스엠컬처앤콘텐츠,1416,,129386
2025-02-07,054780,키이스트,4150,,37373
2025-02-07,060570,드림어스컴퍼니,8945,,28982
2025-02-07,063440,에스엠라이프디자인그룹,1310,,290502
2025-02-07,376300,디어유,38100,,141260
2025-02-10,041510,에스엠,92300,,648579
2025-02-10,048550,에스엠컬처앤콘텐츠,1438,,278805
2025-02-10,054780,키이스트,4140,,61961
2025-02-10,060570,드림어스컴퍼니,8900,,204438
2025-02-10,063440,에스엠라이프디자인그룹,1336,,267155
2025-02-10,376300,디어유,41000,,1028518
2025-02-11,041510,에스엠,95000,,376637
2025-02-11,048550,에스엠컬처앤콘텐츠,1450,,127231
2025-02-11,054780,키이스트,4225,,36235
2025-02-11,060570,드림어스컴퍼니,8850,,44884
2025-02-11,063440,에스엠라이프디자인그룹,1355,,213395
2025-02-11,376300,디어유,42100,,566449
2025-02-12,041510,에스엠,93600,,199419
2025-02-12,048550,에스엠컬처앤콘텐츠,1422,,108505
2025-02-12,054780,키이스트,4160,,74699
2025-02-12,060570,드림어스컴퍼니,8835,,25430
2025-02-12,063440,에스엠라이프디자인그룹,1347,,166630
2025-02-12,376300,디어유,41750,,366932
2025-02-13,041510,에스엠,91400,,245488
2025-02-13,048550,에스엠컬처앤콘텐츠,1420,,99952
2025-02-13,054780,키이스트,4160,,43828
2025-02-13,060570,드림어스컴퍼니,8760,,24769
2025-02-13,063440,에스엠라이프디자인그룹,1322,,165145
2025-02-13,376300,디어유,43150,,622838
2025-02-14,041510,에스엠,92300,,266011
2025-02-14,048550,에스엠컬처앤콘텐츠,1407,,185965
2025-02-14,054780,키이스트,4205,,119642
2025-02-14,060570,드림어스컴퍼니,8960,,31596
2025-02-14,063440,에스엠라이프디자인그룹,1333,,75156
2025-02-14,376300,디어유,41100,,697540
2025-02-17,041510,에스엠,89200,,228314
2025-02-17,048550,에스엠컬처앤콘텐츠,1399,,272619
2025-02-17,054780,키이스트,4120,,316936
2025-02-17,060570,드림어스컴퍼니,9105,,38060
2025-02-17,063440,에스엠라이프디자인그룹,1333,,124696
2025-02-17,376300,디어유,40050,,621163
2025-02-18,041510,에스엠,91200,,138799
2025-02-18,048550,에스엠컬처앤콘텐츠,1400,,116468
2025-02-18,054780,키이스트,4060,,86208
2025-02-18,060570,드림어스컴퍼니,9010,,21919
2025-02-18,063440,에스엠라이프디자인그룹,1339,,132951
2025-02-18,376300,디어유,41750,,418830
2025-02-19,041510,에스엠,96500,,307376
2025-02-19,048550,에스엠컬처앤콘텐츠,1417,,160243
2025-02-19,054780,키이스트,4030,,64687
2025-02-19,060570,드림어스컴퍼니,8870,,20225
2025-02-19,063440,에스엠라이프디자인그룹,1336,,47239
2025-02-19,376300,디어유,43750,,361104
2025-02-20,041510,에스엠,101400,,1052281
2025-02-20,048550,에스엠컬처앤콘텐츠,1578,,11807562
2025-02-20,054780,키이스트,5230,,3564205
2025-02-20,060570,드림어스컴퍼니,9060,,122261
2025-02-20,063440,에스엠라이프디자인그룹,1391,,4279753
2025-02-20,376300,디어유,47700,,2033373
2025-02-21,041510,에스엠,99500,,244318
2025-02-21,048550,에스엠컬처앤콘텐츠,1516,,2699886
2025-02-21,054780,키이스트,4795,,3464881
2025-02-21,060570,드림어스컴퍼니,8950,,23994
2025-02-21,063440,에스엠라이프디자인그룹,1391,,320859
2025-02-21,376300,디어유,44750,,1031297
2025-02-24,041510,에스엠,100200,,241560
2025-02-24,048550,에스엠컬처앤콘텐츠,1498,,517857
2025-02-24,054780,키이스트,4700,,462986
2025-02-24,060570,드림어스컴퍼니,8790,,25798
2025-02-24,063440,에스엠라이프디자인그룹,1389,,168589
2025-02-24,376300,디어유,41750,,734358
2025-02-25,041510,에스엠,101900,,301282
2025-02-25,048550,에스엠컬처앤콘텐츠,1520,,599550
2025-02-25,054780,키이스트,4685,,811893
2025-02-25,060570,드림어스컴퍼니,8850,,39838
2025-02-25,063440,에스엠라이프디자인그룹,1394,,219301
2025-02-25,376300,디어유,42650,,439507
2025-02-26,041510,에스엠,99400,,150463
2025-02-26,048550,에스엠컬처앤콘텐츠,1507,,252718
2025-02-26,054780,키이스트,4595,,217921
2025-02-26,060570,드림어스컴퍼니,8830,,21088
2025-02-26,063440,에스엠라이프디자인그룹,1385,,269342
2025-02-26,376300,디어유,42250,,328642
2025-02-27,041510,에스엠,102000,,183825
2025-02-27,048550,에스엠컬처앤콘텐츠,1529,,2090252
2025-02-27,054780,키이스트,4540,,213081
2025-02-27,060570,드림어스컴퍼니,8775,,17329
2025-02-27,063440,에스엠라이프디자인그룹,1388,,199456
2025-02-27,376300,디어유,43500,,328950
2025-02-28,041510,에스엠,100400,,255865
2025-02-28,048550,에스엠컬처앤콘텐츠,1534,,1167130
2025-02-28,054780,키이스트,4385,,527729
2025-02-28,060570,드림어스컴퍼니,8640,,19818
2025-02-28,063440,에스엠라이프디자인그룹,1365,,189921
2025-02-28,376300,디어유,43000,,510969
2025-03-04,041510,에스엠,100900,,212425
2025-03-04,048550,에스엠컬처앤콘텐츠,1469,,404301
2025-03-04,054780,키이스트,4305,,172020
2025-03-04,060570,드림어스컴퍼니,8340,,22507
2025-03-04,063440,에스엠라이프디자인그룹,1328,,128526
2025-03-04,376300,디어유,42600,,345806
2025-03-05,041510,에스엠,98100,,164058
2025-03-05,048550,에스엠컬처앤콘텐츠,1470,,268489
2025-03-05,054780,키이스트,4315,,89306
2025-03-05,060570,드림어스컴퍼니,8470,,17433
2025-03-05,063440,에스엠라이프디자인그룹,1356,,93976
2025-03-05,376300,디어유,40600,,324458
2025-03-06,041510,에스엠,96600,,148731
2025-03-06,048550,에스엠컬처앤콘텐츠,1482,,229220
2025-03-06,054780,키이스트,4390,,203723
2025-03-06,060570,드림어스컴퍼니,8615,,25986
2025-03-06,063440,에스엠라이프디자인그룹,1346,,79648
2025-03-06,376300,디어유,39800,,265136
2025-03-07,041510,에스엠,98100,,165355
2025-03-07,048550,에스엠컬처앤콘텐츠,1489,,191738
2025-03-07,054780,키이스트,4280,,183043
2025-03-07,060570,드림어스컴퍼니,8320,,15765
2025-03-07,063440,에스엠라이프디자인그룹,1355,,66122
2025-03-07,376300,디어유,39500,,315091
2025-03-10,041510,에스엠,95500,,243858
2025-03-10,048550,에스엠컬처앤콘텐츠,1471,,126922
2025-03-10,054780,키이스트,4290,,99079
2025-03-10,060570,드림어스컴퍼니,8655,,49541
2025-03-10,063440,에스엠라이프디자인그룹,1354,,36595
2025-03-10,376300,디어유,39500,,242437
2025-03-11,041510,에스엠,96800,,126135
2025-03-11,048550,에스엠컬처앤콘텐츠,1430,,220054
2025-03-11,054780,키이스트,4215,,69335
2025-03-11,060570,드림어스컴퍼니,9495,,249710
2025-03-11,063440,에스엠라이프디자인그룹,1331,,89885
2025-03-11,376300,디어유,39400,,223636
2025-03-12,041510,에스엠,93800,,157956
2025-03-12,048550,에스엠컬처앤콘텐츠,1427,,163154
2025-03-12,054780,키이스트,4280,,30778
2025-03-12,060570,드림어스컴퍼니,9895,,459433
2025-03-12,063440,에스엠라이프디자인그룹,1335,,37081
2025-03-12,376300,디어유,38700,,222658
2025-03-13,041510,에스엠,93400,,142466
2025-03-13,048550,에스엠컬처앤콘텐츠,1409,,167221
2025-03-13,054780,키이스트,4230,,66736
2025-03-13,060570,드림어스컴퍼니,9750,,68956
2025-03-13,063440,에스엠라이프디자인그룹,1325,,110691
2025-03-13,376300,디어유,37500,,282588
2025-03-14,041510,에스엠,91200,,156717
2025-03-14,048550,에스엠컬처앤콘텐츠,1425,,167992
2025-03-14,054780,키이스트,4255,,25981
2025-03-14,060570,드림어스컴퍼니,8980,,138323
2025-03-14,063440,에스엠라이프디자인그룹,1331,,88444
2025-03-14,376300,디어유,38600,,214551
2025-03-17,041510,에스엠,93400,,162679
2025-03-17,048550,에스엠컬처앤콘텐츠,1420,,151085
2025-03-17,054780,키이스트,4280,,26453
2025-03-17,060570,드림어스컴퍼니,8995,,58907
2025-03-17,063440,에스엠라이프디자인그룹,1326,,49451
2025-03-17,376300,디어유,39400,,341223
2025-03-18,041510,에스엠,93700,,141295
2025-03-18,048550,에스엠컬처앤콘텐츠,1420,,142452
2025-03-18,054780,키이스트,4235,,39553
2025-03-18,060570,드림어스컴퍼니,8995,,31313
2025-03-18,063440,에스엠라이프디자인그룹,1316,,57586
2025-03-18,376300,디어유,38550,,187724
2025-03-19,041510,에스엠,100000,,290232
2025-03-19,048550,에스엠컬처앤콘텐츠,1444,,252691
2025-03-19,054780,키이스트,4300,,63425
2025-03-19,060570,드림어스컴퍼니,8810,,30799
2025-03-19,063440,에스엠라이프디자인그룹,1327,,57943
2025-03-19,376300,디어유,39950,,342277
2025-03-20,041510,에스엠,95000,,173514
2025-03-20,048550,에스엠컬처앤콘텐츠,1422,,119964
2025-03-20,054780,키이스트,4300,,34217
2025-03-20,060570,드림어스컴퍼니,8565,,75828
2025-03-20,063440,에스엠라이프디자인그룹,1303,,119976
2025-03-20,376300,디어유,39300,,223324
2025-03-21,041510,에스엠,100300,,166619
2025-03-21,048550,에스엠컬처앤콘텐츠,1453,,168823
2025-03-21,054780,키이스트,4250,,29701
2025-03-21,060570,드림어스컴퍼니,8550,,50529
2025-03-21,063440,에스엠라이프디자인그룹,1336,,130232
2025-03-21,376300,디어유,40000,,250714
2025-03-24,041510,에스엠,102700,,152897
2025-03-24,048550,에스엠컬처앤콘텐츠,1431,,167765
2025-03-24,054780,키이스트,4280,,36903
2025-03-24,060570,드림어스컴퍼니,8520,,24686
2025-03-24,063440,에스엠라이프디자인그룹,1340,,62366
2025-03-24,376300,디어유,39900,,154901
2025-03-25,041510,에스엠,103900,,171472
2025-03-25,048550,에스엠컬처앤콘텐츠,1426,,91483
2025-03-25,054780,키이스트,4225,,68940
2025-03-25,060570,드림어스컴퍼니,8475,,22875
2025-03-25,063440,에스엠라이프디자인그룹,1339,,74389
2025-03-25,376300,디어유,38900,,125860
2025-03-26,041510,에스엠,105000,,99795
2025-03-26,048550,에스엠컬처앤콘텐츠,1418,,114364
2025-03-26,054780,키이스트,4275,,33541
2025-03-26,060570,드림어스컴퍼니,8490,,28595
2025-03-26,063440,에스엠라이프디자인그룹,1362,,189775
2025-03-26,376300,디어유,40300,,156149
2025-03-27,041510,에스엠,108600,,255721
2025-03-27,048550,에스엠컬처앤콘텐츠,1406,,113992
2025-03-27,054780,키이스트,4250,,27264
2025-03-27,060570,드림어스컴퍼니,8350,,27804
2025-03-27,063440,에스엠라이프디자인그룹,1355,,68858
2025-03-27,376300,디어유,41000,,299540
2025-03-28,041510,에스엠,107000,,76078
2025-03-28,048550,에스엠컬처앤콘텐츠,1386,,142516
2025-03-28,054780,키이스트,4155,,49704
2025-03-28,060570,드림어스컴퍼니,8145,,29306
2025-03-28,063440,에스엠라이프디자인그룹,1335,,75014
2025-03-28,376300,디어유,40900,,207041
2025-03-31,041510,에스엠,107300,,182649
2025-03-31,048550,에스엠컬처앤콘텐츠,1349,,163782
2025-03-31,054780,키이스트,3980,,72609
2025-03-31,060570,드림어스컴퍼니,7595,,37746
2025-03-31,063440,에스엠라이프디자인그룹,1309,,170011
2025-03-31,376300,디어유,39400,,167160
2025-04-01,041510,에스엠,106100,,191030
2025-04-01,048550,에스엠컬처앤콘텐츠,1367,,110149
2025-04-01,054780,키이스트,4140,,50800
2025-04-01,060570,드림어스컴퍼니,7850,,28019
2025-04-01,063440,에스엠라이프디자인그룹,1342,,109727
2025-04-01,376300,디어유,38950,,176811
2025-04-02,041510,에스엠,104200,,155476
2025-04-02,048550,에스엠컬처앤콘텐츠,1360,,270331
2025-04-02,054780,키이스트,4065,,28264
2025-04-02,060570,드림어스컴퍼니,7710,,16211
2025-04-02,063440,에스엠라이프디자인그룹,1342,,88167
2025-04-02,376300,디어유,39000,,179076
2025-04-03,041510,에스엠,108200,,263133
2025-04-03,048550,에스엠컬처앤콘텐츠,1364,,75425
2025-04-03,054780,키이스트,4015,,53431
2025-04-03,060570,드림어스컴퍼니,7415,,21791
2025-04-03,063440,에스엠라이프디자인그룹,1371,,163996
2025-04-03,376300,디어유,41700,,477934
2025-04-04,041510,에스엠,115900,,743209
2025-04-04,048550,에스엠컬처앤콘텐츠,1392,,185295
2025-04-04,054780,키이스트,4115,,49908
2025-04-04,060570,드림어스컴퍼니,7600,,13369
2025-04-04,063440,에스엠라이프디자인그룹,1396,,438986
2025-04-04,376300,디어유,43350,,581000
2025-04-07,041510,에스엠,109900,,212753
2025-04-07,048550,에스엠컬처앤콘텐츠,1340,,237369
2025-04-07,054780,키이스트,3865,,87168
2025-04-07,060570,드림어스컴퍼니,7375,,21430
2025-04-07,063440,에스엠라이프디자인그룹,1384,,272093
2025-04-07,376300,디어유,40300,,324344
2025-04-08,041510,에스엠,110600,,138320
2025-04-08,048550,에스엠컬처앤콘텐츠,1312,,182196
2025-04-08,054780,키이스트,3835,,38233
2025-04-08,060570,드림어스컴퍼니,7380,,19502
2025-04-08,063440,에스엠라이프디자인그룹,1387,,137217
2025-04-08,376300,디어유,39250,,240739
2025-04-09,041510,에스엠,107700,,230835
2025-04-09,048550,에스엠컬처앤콘텐츠,1246,,307166
2025-04-09,054780,키이스트,3640,,93101
2025-04-09,060570,드림어스컴퍼니,6925,,40097
2025-04-09,063440,에스엠라이프디자인그룹,1360,,165387
2025-04-09,376300,디어유,35650,,413872
2025-04-10,041510,에스엠,107300,,349135
2025-04-10,048550,에스엠컬처앤콘텐츠,1309,,205604
2025-04-10,054780,키이스트,3820,,50202
2025-04-10,060570,드림어스컴퍼니,7495,,27726
2025-04-10,063440,에스엠라이프디자인그룹,1394,,179686
2025-04-10,376300,디어유,36250,,247025
2025-04-11,041510,에스엠,106400,,169712
2025-04-11,048550,에스엠컬처앤콘텐츠,1408,,7582030
2025-04-11,054780,키이스트,4090,,263379
2025-04-11,060570,드림어스컴퍼니,7530,,15799
2025-04-11,063440,에스엠라이프디자인그룹,1532,,14566943
2025-04-11,376300,디어유,36500,,250187
2025-04-14,041510,에스엠,105400,,272698
2025-04-14,048550,에스엠컬처앤콘텐츠,1399,,356594
2025-04-14,054780,키이스트,4125,,32217
2025-04-14,060570,드림어스컴퍼니,7700,,30940
2025-04-14,063440,에스엠라이프디자인그룹,1489,,1036552
2025-04-14,376300,디어유,36150,,199616
2025-04-15,041510,에스엠,105700,,135360
2025-04-15,048550,에스엠컬처앤콘텐츠,1406,,362326
2025-04-15,054780,키이스트,4285,,818698
2025-04-15,060570,드림어스컴퍼니,7860,,62210
2025-04-15,063440,에스엠라이프디자인그룹,1531,,3444018
2025-04-15,376300,디어유,38450,,269840
2025-04-16,041510,에스엠,106800,,187413
2025-04-16,048550,에스엠컬처앤콘텐츠,1386,,163676
2025-04-16,054780,키이스트,4445,,110848
2025-04-16,060570,드림어스컴퍼니,7815,,14052
2025-04-16,063440,에스엠라이프디자인그룹,1495,,556891
2025-04-16,376300,디어유,38100,,140457
2025-04-17,041510,에스엠,114500,,281704
2025-04-17,048550,에스엠컬처앤콘텐츠,1425,,363229
2025-04-17,054780,키이스트,4485,,65158
2025-04-17,060570,드림어스컴퍼니,7995,,14425
2025-04-17,063440,에스엠라이프디자인그룹,1550,,2979924
2025-04-17,376300,디어유,42200,,341409
2025-04-18,041510,에스엠,116300,,153076
2025-04-18,048550,에스엠컬처앤콘텐츠,1433,,260524
2025-04-18,054780,키이스트,4465,,63004
2025-04-18,060570,드림어스컴퍼니,8065,,12049
2025-04-18,063440,에스엠라이프디자인그룹,1571,,685896
2025-04-18,376300,디어유,42900,,247274
2025-04-21,041510,에스엠,113500,,112678
2025-04-21,048550,에스엠컬처앤콘텐츠,1426,,127078
2025-04-21,054780,키이스트,4410,,36463
2025-04-21,060570,드림어스컴퍼니,8190,,29569
2025-04-21,063440,에스엠라이프디자인그룹,1535,,309536
2025-04-21,376300,디어유,41300,,130548
2025-04-22,041510,에스엠,113600,,83949
2025-04-22,048550,에스엠컬처앤콘텐츠,1428,,111047
2025-04-22,054780,키이스트,4375,,49318
2025-04-22,060570,드림어스컴퍼니,8005,,21716
2025-04-22,063440,에스엠라이프디자인그룹,1539,,139218
2025-04-22,376300,디어유,41900,,144768
2025-04-23,041510,에스엠,112500,,93277
2025-04-23,048550,에스엠컬처앤콘텐츠,1438,,201080
2025-04-23,054780,키이스트,4385,,29144
2025-04-23,060570,드림어스컴퍼니,7980,,22719
2025-04-23,063440,에스엠라이프디자인그룹,1545,,230677
2025-04-23,376300,디어유,41200,,119635
2025-04-24,041510,에스엠,112200,,62359
2025-04-24,048550,에스엠컬처앤콘텐츠,1439,,85588
2025-04-24,054780,키이스트,4380,,76286
2025-04-24,060570,드림어스컴퍼니,7950,,13312
2025-04-24,063440,에스엠라이프디자인그룹,1533,,140813
2025-04-24,376300,디어유,41550,,131336
2025-04-25,041510,에스엠,117000,,181369
2025-04-25,048550,에스엠컬처앤콘텐츠,1440,,391023
2025-04-25,054780,키이스트,4415,,25545
2025-04-25,060570,드림어스컴퍼니,8240,,11241
2025-04-25,063440,에스엠라이프디자인그룹,1536,,127335
2025-04-25,376300,디어유,44000,,589427
2025-04-28,041510,에스엠,119000,,123086
2025-04-28,048550,에스엠컬처앤콘텐츠,1425,,182578
2025-04-28,054780,키이스트,4395,,54917
2025-04-28,060570,드림어스컴퍼니,8060,,21898
2025-04-28,063440,에스엠라이프디자인그룹,1514,,179340
2025-04-28,376300,디어유,46950,,519262
2025-04-29,041510,에스엠,120800,,157616
2025-04-29,048550,에스엠컬처앤콘텐츠,1431,,162794
2025-04-29,054780,키이스트,4395,,16377
2025-04-29,060570,드림어스컴퍼니,8175,,22119
2025-04-29,063440,에스엠라이프디자인그룹,1511,,111751
2025-04-29,376300,디어유,46900,,256768
2025-04-30,041510,에스엠,123900,,174468
2025-04-30,048550,에스엠컬처앤콘텐츠,1470,,401480
2025-04-30,054780,키이스트,4420,,29000
2025-04-30,060570,드림어스컴퍼니,8100,,14101
2025-04-30,063440,에스엠라이프디자인그룹,1533,,313862
2025-04-30,376300,디어유,47550,,229427
2025-05-02,041510,에스엠,127500,,258128
2025-05-02,048550,에스엠컬처앤콘텐츠,1449,,417801
2025-05-02,054780,키이스트,4340,,48377
2025-05-02,060570,드림어스컴퍼니,8370,,112204
2025-05-02,063440,에스엠라이프디자인그룹,1523,,104139
2025-05-02,376300,디어유,47300,,181866
2025-05-07,041510,에스엠,125500,,476207
2025-05-07,048550,에스엠컬처앤콘텐츠,1456,,120626
2025-05-07,054780,키이스트,4365,,27080
2025-05-07,060570,드림어스컴퍼니,8500,,26579
2025-05-07,063440,에스엠라이프디자인그룹,1506,,215320
2025-05-07,376300,디어유,47700,,266668
2025-05-08,041510,에스엠,122500,,325783
2025-05-08,048550,에스엠컬처앤콘텐츠,1458,,332126
2025-05-08,054780,키이스트,4350,,19967
2025-05-08,060570,드림어스컴퍼니,8340,,13654
2025-05-08,063440,에스엠라이프디자인그룹,1525,,121981
2025-05-08,376300,디어유,48500,,208363
2025-05-09,041510,에스엠,126300,,220379
2025-05-09,048550,에스엠컬처앤콘텐츠,1463,,173595
2025-05-09,054780,키이스트,4305,,34438
2025-05-09,060570,드림어스컴퍼니,8295,,11263
2025-05-09,063440,에스엠라이프디자인그룹,1499,,162924
2025-05-09,376300,디어유,45550,,668143
2025-05-12,041510,에스엠,119900,,277973
2025-05-12,048550,에스엠컬처앤콘텐츠,1459,,202128
2025-05-12,054780,키이스트,4330,,22643
2025-05-12,060570,드림어스컴퍼니,8500,,11262
2025-05-12,063440,에스엠라이프디자인그룹,1493,,91627
2025-05-12,376300,디어유,43600,,220690
2025-05-13,041510,에스엠,121100,,142385
2025-05-13,048550,에스엠컬처앤콘텐츠,1442,,182463
2025-05-13,054780,키이스트,4290,,26679
2025-05-13,060570,드림어스컴퍼니,8520,,15280
2025-05-13,063440,에스엠라이프디자인그룹,1485,,101070
2025-05-13,376300,디어유,44300,,195628
2025-05-14,041510,에스엠,124400,,153667
2025-05-14,048550,에스엠컬처앤콘텐츠,1441,,144586
2025-05-14,054780,키이스트,4295,,26665
2025-05-14,060570,드림어스컴퍼니,8400,,25776
2025-05-14,063440,에스엠라이프디자인그룹,1495,,72498
2025-05-14,376300,디어유,46500,,285730
2025-05-15,041510,에스엠,120500,,149352
2025-05-15,048550,에스엠컬처앤콘텐츠,1425,,235119
2025-05-15,054780,키이스트,4255,,24938
2025-05-15,060570,드림어스컴퍼니,8545,,20816
2025-05-15,063440,에스엠라이프디자인그룹,1495,,311961
2025-05-15,376300,디어유,46450,,202510
2025-05-16,041510,에스엠,119700,,164024
2025-05-16,048550,에스엠컬처앤콘텐츠,1370,,402168
2025-05-16,054780,키이스트,4050,,100406
2025-05-16,060570,드림어스컴퍼니,8500,,39134
